Zone#,StopSeq,Period,SignRt,Part,Express or Local,Inbound or Outbound,OnStreet,CrossStreet,Intersection,Direction,,,,,,
39230,16,MID,373,,E,O,15TH AVE NE,NE 120TH ST,FS,N,,,,,,
950,16,MID,545,,E,I,STEWART ST,7TH AVE,NS,W,,,,,,
648,16,MID,554,,E,I,4TH AVE,CHERRY ST,FS,N,,,,,,
1121,16,MID,550,,E,I,Westlake Sta AcRd,Transit Tunnel AcRd,AT,E,,,,,,
2180,16,MID,1,,L,I,QUEEN ANNE AVE N,W HARRISON ST,FS,S,,,,,,
2180,16,MID,13,,L,I,QUEEN ANNE AVE N,W HARRISON ST,FS,S,,,,,,
2200,16,MID,2,N,L,I,QUEEN ANNE AVE N,W JOHN ST,FM,S,,,,,,
2370,16,MID,1,,L,O,MERCER ST,QUEEN ANNE AVE N,NS,W,,,,,,
1040,16,MID,214,,L,I,OLIVE WAY,6TH AVE,NS,E,,,,,,
1040,16,MID,212,,L,I,OLIVE WAY,6TH AVE,NS,E,,,,,,
1085,16,MID,10,,L,I,PINE ST,9TH AVE,FS,W,,,,,,
2730,16,MID,2,N,L,O,QUEEN ANNE AVE N,HIGHLAND DR,FS,N,,,,,,
2720,16,MID,13,,L,O,QUEEN ANNE AVE N,WARD ST,FS,N,,,,,,
82275,16,PM,68,,L,I,NE 75TH ST,20TH AVE NE,FS,E,,,,,,
83708,16,PM,181,,L,O,S 320TH ST,5TH AVE S,FS,E,,,,,,
83711,16,PM,179,,L,O,SW 320TH ST,3RD PL SW,NS,W,,,,,,
82327,16,PM,331,,L,I,BALLINGER WAY NE,19TH AVE NE,FS,N,,,,,,
82750,16,PM,246,,L,I,112TH AVE SE,SE 1ST PL,FM,S,,,,,,
82790,16,PM,342,,L,O,112TH AVE SE,SE 4TH ST,FS,N,,,,,,
83782,16,PM,197,,L,O,S 320TH ST,6TH AVE S,NS,W,,,,,,
99267,16,PM,101,,L,I,SODO BUSWAY,S ROYAL BROUGHAM WAY,NS,N,,,,,,
85962,16,PM,183,,L,I,45TH PL S,S 290TH ST,OP,N,,,,,,
85350,16,PM,257,,L,O,NE 132ND ST,100TH PL NE,NS,W,,,,,,
99253,16,PM,150,,L,O,SODO BUSWAY,S SPOKANE ST,NS,S,,,,,,
99263,16,PM,106,,L,O,SODO BUSWAY,S LANDER ST,FS,S,,,,,,
84362,16,PM,153,,L,O,E VALLEY HWY,S 180TH ST,FM,S,,,,,,
84280,16,PM,952,,E,O,I-405,LK WASHINGTON BLVD S,NS,S,,,,,,
99320,16,PM,143,,E,O,RENTON MAPLE VALL RD,149TH AVE SE,NS,E,,,,,,
85850,16,PM,157,,L,O,S 208TH ST,98TH PL S,FS,E,,,,,,
58880,16,PM,186,,L,I,AUBURN-ENUMCLAW RD,SE 400TH ST,NS,N,,,,,,
58830,16,PM,186,,L,O,AUBURN WAY S,32ND ST SE,FS,E,,,,,,
59310,16,PM,140,,L,O,ANDOVER PARK W,BAKER BLVD,FS,S,,,,,,
62440,16,PM,891,,L,O,E MERCER WAY,SE 76TH ST,FS,S,,,,,,
59359,16,PM,155,,L,O,SW 43RD ST,E VALLEY HWY,FM,E,,,,,,
59370,16,PM,169,,L,I,S CARR RD,TALBOT RD S,FS,E,,,,,,
58275,16,PM,152,,L,O,S 272ND ST,45TH PL S,FS,E,,,,,,
59179,16,PM,181,,L,I,E MAIN ST,H ST SE,FS,W,,,,,,
59675,16,PM,148,,L,I,LK YOUNGS WAY SE,SE 16TH ST,FS,W,,,,,,
62248,16,PM,168,,L,O,SE 256TH ST,118TH PL SE,FS,E,,,,,,
60475,16,PM,164,,L,O,KENT KANGLEY RD,127TH AVE SE,FM,E,,,,,,
63340,16,PM,202,,L,I,ISLAND CREST WAY,86TH AVE SE,NS,N,,,,,,
60588,16,PM,178,,L,O,S 348TH ST,PACIFIC HWY S,FS,W,,,,,,
61464,16,PM,182,,L,I,1ST AVE S,S 356TH ST,FS,N,,,,,,
60461,16,PM,164,,L,I,KENT KANGLEY RD,127TH AVE SE,NM,W,,,,,,
61442,16,PM,182,,L,O,S 348TH ST,6TH AVE S,FS,W,,,,,,
61220,16,PM,671,,L,O,PACIFIC HWY S,S 260TH ST,FS,S,,,,,,
60920,16,PM,128,,L,O,TUKWILA INTL BLVD,S 152ND ST,FS,N,,,,,,
63540,16,PM,202,,L,O,86TH AVE SE,SE 44TH ST,NS,S,,,,,,
60810,16,PM,671,,L,I,PACIFIC HWY S,S 224TH ST,FS,N,,,,,,
60747,16,PM,190,,L,O,Redondo Heights P&R ,S 276th St,FM,N,,,,,,
60906,16,PM,156,,L,O,S 176TH ST,34TH AVE S,FS,W,,,,,,
62980,16,PM,201,,L,O,W MERCER WAY,SE 58TH ST,FS,S,,,,,,
58111,16,PM,140,,L,I,STRANDER BLVD,ANDOVER PARK E,NS,W,,,,,,
61470,16,PM,187,,L,I,35TH AVE SW,SW 340TH PL,FS,N,,,,,,
60002,16,PM,148,,L,O,LK YOUNGS WAY SE,ROYAL HILLS DR SE,FS,S,,,,,,
59902,16,PM,101,,L,O,S 7TH ST,RAINIER AVE S,FM,E,,,,,,
59902,16,PM,102,,L,O,S 7TH ST,RAINIER AVE S,FM,E,,,,,,
62116,16,PM,168,,L,I,SE 262ND PL,180TH AVE SE,NS,W,,,,,,
61870,16,PM,187,,L,O,SW 320TH ST,21ST AVE SW,FS,W,,,,,,
60370,16,PM,153,,L,I,SW 43RD ST,E VALLEY HWY,FS,W,,,,,,
64900,16,PM,210,,L,O,SE ALLEN RD,140TH AVE SE,NS,E,,,,,,
64054,16,PM,892,,L,O,SE 22ND ST,74TH AVE SE,AT,S,,,,,,
65140,16,PM,209,,L,O,E SUNSET WAY,6TH AVE NE,FS,E,,,,,,
68690,16,PM,226,,L,O,156TH AVE SE,SE 4TH ST,NS,N,,,,,,
65309,16,PM,824,,L,I,SE 63RD ST,151ST AVE SE,NS,E,,,,,,
64383,16,PM,224,,L,O,NE BIG ROCK RD,CARNATION DUVALL RD ,FS,E,,,,,,
68410,16,PM,672,,L,I,156TH AVE NE,NE 15TH ST,NS,S,,,,,,
64451,16,PM,200,,L,O,MAPLE ST NW,NW GILMAN BLVD,NS,N,,,,,,
64598,16,PM,271,,L,I,WEST LK SAMMAMISH PK,184TH AVE SE,FS,W,,,,,,
64586,16,PM,200,,L,I,NW GILMAN BLVD,7TH AVE NW,NS,W,,,,,,
64590,16,PM,556,,E,I,Issaquah TC AcRd,Newport Way NW,NS,S,,,,,,
64769,16,PM,241,,L,I,SE NEWPORT WAY,SE 42ND PL,NS,E,,,,,,
70060,16,PM,238,,L,I,JUANITA WOODINVIL WA,NE 149TH ST,FS,S,,,,,,
64360,16,PM,209,,L,I,SE REDMOND-FALL CITY,337TH PL SE,AT,W,,,,,,
64561,16,PM,211,,E,O,Issaquah Highlands P,9th Ave NE,OP,E,,,,,,
64358,16,PM,215,,L,O,DOUGLAS AVE SE,BAKER AVE SE,NS,S,,,,,,
68372,16,PM,250,,L,O,NE 24TH ST,160TH AVE NE,NS,E,,,,,,
67015,16,PM,212,,L,O,Eastgate P&R AcRd,140th Ave SE,NM,W,,,,,,
68000,16,PM,249,,L,O,BELLEVUE WAY SE,SE 6TH ST,FS,N,,,,,,
68582,16,PM,245,,L,O,LANDERHOLM CIR SE,148TH AVE SE,FS,W,,,,,,
69650,16,PM,234,,L,I,84TH AVE NE,NE 145TH ST,FS,S,,,,,,
69370,16,PM,243,,L,O,BELLEVUE WAY NE,NE 24TH ST,FS,N,,,,,,
67130,16,PM,221,,L,I,168TH AVE SE,SE 17TH ST,FS,N,,,,,,
67034,16,PM,217,,L,O,SE 36TH ST,FACTORIA BLVD SE,NS,W,,,,,,
63732,16,PM,204,,L,I,78TH AVE SE,SE 40TH ST,FS,N,,,,,,
69430,16,PM,235,,L,O,LK WASHINGTON BLVD N,NE 46TH ST,NS,N,,,,,,
69430,16,PM,234,,L,O,LK WASHINGTON BLVD N,NE 46TH ST,NS,N,,,,,,
65620,16,PM,114,,L,O,119TH AVE SE,SE 54TH PL,FS,S,,,,,,
63570,16,PM,204,,L,O,ISLAND CREST WAY,SE 47TH ST,FS,S,,,,,,
66700,16,PM,226,,L,I,NE 24TH ST,162ND AVE NE,FS,E,,,,,,
72312,16,PM,265,,L,O,NE 70TH PL,116TH AVE NE,FS,E,,,,,,
72304,16,PM,268,,L,O,185TH AVE NE,NE 68TH ST,FS,S,,,,,,
71880,16,PM,224,,L,I,AVONDALE RD NE,NE 95TH ST,FS,S,,,,,,
71250,16,PM,249,,L,I,NE 24TH ST,175TH AVE NE,FS,W,,,,,,
70695,16,PM,238,,L,O,NE 80TH ST,123RD AVE NE,FS,E,,,,,,
70694,16,PM,277,,L,O,NE 80TH ST,120TH AVE NE,FS,E,,,,,,
70710,16,PM,331,,L,O,NW 200TH ST,3RD AVE NW,FS,E,,,,,,
73638,16,PM,248,,L,O,164TH AVE NE,NE 83RD ST,FS,S,,,,,,
74290,16,PM,260,,L,O,NE 116TH ST,108TH AVE NE,FS,W,,,,,,
73637,16,PM,248,,L,I,164TH AVE NE,NE 80TH ST,NS,N,,,,,,
74700,16,PM,236,,L,O,NE 116TH ST,110TH AVE NE,FS,E,,,,,,
73049,16,PM,271,,L,O,NE 8TH ST,106TH AVE NE,NS,E,,,,,,
74721,16,PM,255,,L,I,Kingsgate P&R AcRd,116th Way NE,OP,S,,,,,,
74756,16,PM,252,,L,O,NE 132ND ST,127TH DR NE,FS,E,,,,,,
73342,16,PM,672,,L,O,148TH AVE NE,NE 40TH ST,FS,N,,,,,,
73227,16,PM,542,,E,O,NE 83rd St,161st Ave NE,FS,E,,,,,,
73246,16,PM,242,,L,O,148TH AVE NE,NE 43RD PL,FS,S,,,,,,
73953,16,PM,235,,L,I,NE 85TH ST,124TH AVE NE,FS,W,,,,,,
74570,16,PM,255,,L,O,108TH AVE NE,NE 60TH ST,FS,N,,,,,,
72550,16,PM,232,,L,O,AVONDALE RD NE,NE 95TH ST,NS,N,,,,,,
72350,16,PM,245,,L,I,NE 70TH PL,128TH AVE NE,FS,E,,,,,,
73757,16,PM,545,,E,O,NE 85TH ST,161ST AVE NE,NS,E,,,,,,
74001,16,PM,244,,E,O,WILLOWS RD NE,NE 116TH ST,NS,N,,,,,,
72843,16,PM,823,,L,I,151ST AVE SE,152ND PL SE,NS,N,,,,,,
4300,16,PM,3,N,L,O,TAYLOR AVE N,5TH AVE N,AT,N,,,,,,
4300,16,PM,4,N,L,O,TAYLOR AVE N,5TH AVE N,AT,N,,,,,,
3200,16,PM,2,S,L,O,E UNION ST,20TH AVE,NS,E,,,,,,
7010,16,PM,358,,E,I,AURORA AVE N,N 125TH ST,FM,S,,,,,,
6330,16,PM,5,,L,O,AURORA AVE N,HALLADAY ST,NS,N,,,,,,
5450,16,PM,355,,E,O,N 85TH ST,AURORA AVE N,NS,W,,,,,,
6310,16,PM,16,,L,O,AURORA AVE N,CROCKETT ST,NS,N,,,,,,
10430,16,PM,74,,E,O,NE RAVENNA BLVD,21ST AVE NE,NS,E,,,,,,
2995,16,PM,2,S,L,I,E UNION ST,23RD AVE,FS,W,,,,,,
5350,16,PM,48,,L,I,N 85TH ST,FREMONT AVE N,FS,E,,,,,,
9480,16,PM,70,,L,O,EASTLAKE AVE E,E HOWE ST,FS,N,,,,,,
5670,16,PM,5,,L,I,GREENWOOD AVE N,N 115TH ST,FS,S,,,,,,
10490,16,PM,30,,L,O,NE 55TH ST,33RD AVE NE,FS,E,,,,,,
6600,16,PM,5,,E,O,GREENWOOD AVE N,N 77TH ST,FS,N,,,,,,
9300,16,PM,70,,L,I,EASTLAKE AVE E,MERCER ST,FS,S,,,,,,
9730,16,PM,75,,L,I,SAND PT WAY NE,NE 120TH ST,NS,S,,,,,,
10580,16,PM,75,,L,O,SAND PT WAY NE,NE WINDERMERE RD,FS,N,,,,,,
3990,16,PM,4,N,L,I,TAYLOR AVE N,BLAINE ST,FS,S,,,,,,
8485,16,PM,9,,E,I,RAINIER AVE S,I-90,AT,N,,,,,,
8681,16,PM,9,,E,O,RAINIER AVE S,S STEVENS ST,NS,S,,,,,,
8790,16,PM,7,,E,O,RAINIER AVE S,S EDMUNDS ST,NS,S,,,,,,
9620,16,PM,66,,E,O,EASTLAKE AVE NE,NE 41ST ST,FS,N,,,,,,
3800,16,PM,36,,L,O,BEACON AVE S,S BAYVIEW ST,FS,S,,,,,,
8608,16,PM,7,,L,O,RAINIER AVE S,I-90,AT,S,,,,,,
4050,16,PM,3,N,L,I,5TH AVE N,MERCER ST,FM,S,,,,,,
3410,16,PM,36,,L,I,BEACON AVE S,JEFF GOLF COURSE,FS,N,,,,,,
9972,16,PM,995,,E,O,SAND PT WAY NE,PRINCETON AVE NE,FM,W,,,,,,
7690,16,PM,358,,E,O,AURORA AVE N,N 76TH ST,NS,N,,,,,,
12377,16,PM,11,,L,O,E MADISON ST,23RD AVE E,FS,E,,,,,,
18850,16,PM,61,,L,O,32ND AVE NW,NW 66TH ST,FS,N,,,,,,
18800,16,PM,17,,E,O,32ND AVE NW,NW 56TH ST,FS,N,,,,,,
13284,16,PM,12,,L,I,MADISON ST,BOREN AVE,FS,W,,,,,,
12860,16,PM,4,S,L,I,JEFFERSON ST,BROADWAY,FS,W,,,,,,
13040,16,PM,3,S,L,O,E CHERRY ST,MARTIN L KING JR WAY,NS,E,,,,,,
13320,16,PM,12,,L,O,19TH AVE E,E JOHN ST,FS,N,,,,,,
12354,16,PM,11,,L,I,E MADISON ST,17TH AVE,FS,W,,,,,,
12890,16,PM,3,S,L,I,JAMES ST,8TH AVE,NS,W,,,,,,
13840,16,PM,674,,L,I,15TH AVE W,W ARMORY WAY,NS,S,,,,,,
17870,16,PM,346,,L,O,MERIDIAN AVE N,N 133RD ST,FS,N,,,,,,
11600,16,PM,10,,L,O,15TH AVE E,E ALOHA ST,FS,N,,,,,,
17970,16,PM,61,,L,I,32ND AVE NW,8200 BLOCK,AT,S,,,,,,
12660,16,PM,4,S,L,O,S DEARBORN ST,24TH AVE S,NS,E,,,,,,
17640,16,PM,316,,L,O,WALLINGFORD AVE N,N 80TH ST,FS,N,,,,,,
17850,16,PM,345,,L,O,N 128TH ST,MERIDIAN AVE N,NS,E,,,,,,
17350,16,PM,31,,L,O,N 40TH ST,ASHWORTH AVE N,FS,W,,,,,,
17350,16,PM,32,,L,O,N 40TH ST,ASHWORTH AVE N,FS,W,,,,,,
17140,16,PM,16,,L,I,WOODLAWN AVE NE,LATONA AVE NE,FS,E,,,,,,
12010,16,PM,14,,L,O,S JACKSON ST,23RD AVE S,FS,E,,,,,,
18540,16,PM,28,,L,O,DEXTER AVE N,CROCKETT ST,FS,N,,,,,,
18540,16,PM,26,,L,O,DEXTER AVE N,CROCKETT ST,FS,N,,,,,,
14190,16,PM,674,,L,O,15TH AVE W,W EMERSON ST,NS,N,,,,,,
11050,16,PM,49,,L,I,BROADWAY E,E THOMAS ST,FS,S,,,,,,
14370,16,PM,15,,E,O,15TH AVE NW,NW 90TH ST,NS,N,,,,,,
16290,16,PM,346,,L,I,MERIDIAN AVE N,N 160TH ST,FS,S,,,,,,
16440,16,PM,66,,E,I,ROOSEVELT WAY NE,NE 65TH ST,FS,S,,,,,,
16440,16,PM,67,,L,I,ROOSEVELT WAY NE,NE 65TH ST,FS,S,,,,,,
16419,16,PM,64,,E,O,8TH AVE NE,NE 64TH ST,FS,N,,,,,,
18240,16,PM,62,,L,I,NICKERSON ST,WARREN AVE N,NS,E,,,,,,
15610,16,PM,56,,E,O,SW ADMIRAL WAY,SW LANDER ST,FS,W,,,,,,
11910,16,PM,14,,L,I,S JACKSON ST,23RD AVE S,NS,W,,,,,,
16112,16,PM,303,,E,O,N 200th St,Ashworth Ave N,FS,W,,,,,,
18230,16,PM,32,,L,I,W NICKERSON ST,QUEEN ANNE AVE N,NS,E,,,,,,
20250,16,PM,673,,L,O,FAUNTLEROY WAY SW,SW BARTON ST,FS,S,,,,,,
25510,16,PM,25,,L,O,LKVIEW BLVD E,E HOWE ST,FS,N,,,,,,
22660,16,PM,21,,L,I,35TH AVE SW,SW WEBSTER ST,FS,N,,,,,,
27010,16,PM,26,,E,O,LATONA AVE NE,NE 40TH ST,FS,N,,,,,,
21940,16,PM,124,,L,O,AIRPT WAY S,S SPOKANE ST,NS,S,,,,,,
22255,16,PM,113,,L,O,SW ROXBURY ST,16TH AVE SW,FS,W,,,,,,
26360,16,PM,26,,L,I,2ND AVE NE,NE 40TH ST,NS,S,,,,,,
25870,16,PM,65,,L,O,35TH AVE NE,NE 62ND ST,NS,N,,,,,,
22165,16,PM,120,,L,O,DELRIDGE WAY SW,SW THISTLE ST,FS,S,,,,,,
26850,16,PM,40,,L,O,WESTLAKE AVE N,WESTLAKE ALY,FS,N,,,,,,
19610,16,PM,18,,E,O,24TH AVE NW,NW 80TH ST,FS,N,,,,,,
23580,16,PM,67,,L,O,12TH AVE NE,NE 70TH ST,FS,N,,,,,,
19490,16,PM,24,,L,O,ELLIOTT AVE W,W MERCER ST,AT,N,,,,,,
19490,16,PM,19,,L,O,ELLIOTT AVE W,W MERCER ST,AT,N,,,,,,
19480,16,PM,33,,L,O,ELLIOTT AVE W,6TH AVE W,AT,N,,,,,,
27370,16,PM,27,,L,I,E YESLER WAY,19TH AVE,FS,W,,,,,,
27550,16,PM,27,,L,O,E YESLER WAY,20TH AVE S,NS,E,,,,,,
27500,16,PM,60,,L,O,E YESLER WAY,BROADWAY,FS,E,,,,,,
24280,16,PM,24,,L,I,34TH AVE W,W ARMOUR ST,FS,N,,,,,,
23040,16,PM,21,,E,O,35TH AVE SW,SW CLOVERDALE ST,FS,S,,,,,,
19898,16,PM,21,,L,O,SW AVALON WAY,SW BRADFORD ST,FS,S,,,,,,
19930,16,PM,673,,L,I,SW AVALON WAY,SW YANCY ST,FS,N,,,,,,
24960,16,PM,65,,L,I,35TH AVE NE,NE 105TH ST,FS,S,,,,,,
20170,16,PM,116,,E,O,FAUNTLEROY WAY SW,SW MYRTLE ST,FS,S,,,,,,
20170,16,PM,118,,E,O,FAUNTLEROY WAY SW,SW MYRTLE ST,FS,S,,,,,,
20170,16,PM,119,,E,O,FAUNTLEROY WAY SW,SW MYRTLE ST,FS,S,,,,,,
76306,16,PM,372,,E,I,BEARDSLEE BLVD,NE 185TH ST,FS,W,,,,,,
76720,16,PM,372,,E,O,LK CITY WAY NE,NE 125TH ST,FS,N,,,,,,
81755,16,PM,269,,L,I,Bear Creek P&R AcRd,178th Pl NE,OP,N,,,,,,
76820,16,PM,306,,E,O,BOTHELL WAY NE,LAKE FOREST PARK,FS,N,,,,,,
77440,16,PM,347,,L,I,15TH AVE NE,NE PERKINS WAY,FS,S,,,,,,
76610,16,PM,522,,E,I,BOTHELL WAY NE,NE 165TH ST,NS,S,,,,,,
76980,16,PM,311,,L,O,NE 175TH ST,133RD AVE NE,FM,E,,,,,,
76770,16,PM,308,,L,O,BOTHELL WAY NE,NE 145TH ST,FS,N,,,,,,
81718,16,PM,216,,L,O,228TH AVE SE,SE 20TH ST,FS,N,,,,,,
81684,16,PM,269,,L,O,S Sammamish P&R AcRd,228th Ave SE,NS,E,,,,,,
76870,16,PM,522,,E,O,NE BOTHELL WAY,68TH AVE NE,FM,E,,,,,,
76820,16,PM,312,,E,O,BOTHELL WAY NE,LAKE FOREST PARK,FS,N,,,,,,
81692,16,PM,214,,L,O,FRONT ST N,NE DOGWOOD ST,NS,S,,,,,,
80380,16,PM,246,,L,O,FACTORIA BLVD SE,SE NEWPORT WAY,FS,N,,,,,,
80390,16,PM,241,,L,O,FACTORIA BLVD SE,SE 41ST LN,FS,N,,,,,,
81234,16,PM,348,,L,I,NE 185TH ST,1ST AVE NE,FS,E,,,,,,
79868,16,PM,240,,L,I,FACTORIA BLVD SE,SE 38TH ST,NS,S,,,,,,
80772,16,PM,161,,L,O,LIND AVE SW,SW 27TH ST,NS,S,,,,,,
82170,16,PM,347,,L,O,NE 145TH ST,11TH AVE NE,NS,W,,,,,,
80761,16,PM,110,,L,O,LIND AVE SW,SW GRADY WAY,FS,S,,,,,,
80580,16,PM,159,,L,O,W JAMES ST,LINCOLN AVE N,FS,E,,,,,,
75320,16,PM,304,,L,O,NE 145TH ST,1ST AVE NE,NS,W,,,,,,
80580,16,PM,158,,L,O,W JAMES ST,LINCOLN AVE N,FS,E,,,,,,
80978,16,PM,180,,L,I,17TH ST SE,G ST SE,NS,W,,,,,,
82127,16,PM,68,,L,O,NE 75TH ST,20TH AVE NE,NS,W,,,,,,
77717,16,PM,330,,L,I,NE 150TH ST,25TH AVE NE,NS,E,,,,,,
77785,16,PM,330,,L,O,NE 155TH ST,3RD AVE NE,FS,W,,,,,,
81440,16,PM,236,,L,I,119TH AVE NE,NE 159TH ST,NS,S,,,,,,
79562,16,PM,124,,L,I,EAST MARGINAL WAY S,16TH AVE S,NM,N,,,,,,
47920,16,PM,131,,L,I,4TH AVE SW,SW 104TH ST,NS,N,,,,,,
51520,16,PM,560,,E,O,AMBAUM BLVD SW,SW 128TH ST,FS,N,,,,,,
51660,16,PM,120,,L,I,15TH AVE SW,SW 100TH ST,FS,N,,,,,,
49460,16,PM,132,,L,I,S 128TH ST,22ND AVE S,FS,E,,,,,,
49050,16,PM,156,,L,I,DES MOINES MEMORI DR,S 212TH ST,FS,N,,,,,,
48680,16,PM,166,,L,I,1ST AVE S,SW 192ND ST,FS,S,,,,,,
49335,16,PM,122,,L,O,8TH AVE S,S 152ND ST,FS,S,,,,,,
49739,16,PM,60,,L,I,14TH AVE S,S TRENTON ST,FS,S,,,,,,
50125,16,PM,121,,L,O,SW 156TH ST,2ND AVE SW,FS,E,,,,,,
57180,16,PM,169,,L,O,108TH AVE SE,SE 224TH ST,FS,N,,,,,,
53524,16,PM,192,,L,O,MILITARY RD S,S 254TH PL,FS,S,,,,,,
53501,16,PM,180,,L,O,S 188TH ST,INTERNATIONAL BLVD,FS,E,,,,,,
53532,16,PM,183,,L,O,MILITARY RD S,S 268TH ST,NS,S,,,,,,
55780,16,PM,8,,L,O,MARTIN L KING JR WAY,S ALASKA ST,FS,N,,,,,,
55130,16,PM,106,,L,I,RENTON AVE S,S FOUNTAIN PL,FS,N,,,,,,
55280,16,PM,107,,L,O,51ST AVE S,BEACON AVE S,AT,S,,,,,,
54810,16,PM,111,,L,O,EDMONDS AVE NE,NE 23RD ST,OP,S,,,,,,
54170,16,PM,105,,L,I,NE 4TH ST,INDEX PL NE,FS,W,,,,,,
52450,16,PM,139,,L,O,SW 164TH ST,16TH AVE SW,FS,W,,,,,,
53062,16,PM,166,,L,O,MILITARY RD S,S 254TH PL,AT,N,,,,,,
53070,16,PM,173,,L,O,TUKWILA INTL BLVD,S 112TH ST,FS,S,,,,,,
37081,16,PM,48,,E,O,NW 85TH ST,15TH AVE NW,FS,W,,,,,,
31137,16,PM,7,,L,I,S HENDERSON ST,RAINIER AVE S,FM,E,,,,,,
31250,16,PM,33,,L,I,22ND AVE W,W BERTONA ST,FS,S,,,,,,
29620,16,PM,44,,L,O,NW MARKET ST,NW 48TH ST,AT,W,,,,,,
36960,16,PM,542,,E,I,NE 65TH ST,OSWEGO PL NE,NS,W,,,,,,
28310,16,PM,28,,L,I,N 36TH ST,PHINNEY AVE N,NS,E,,,,,,
28600,16,PM,28,,E,O,8TH AVE NW,NW 85TH ST,FS,N,,,,,,
29277,16,PM,8,,L,I,E JOHN ST,12TH AVE E,FS,E,,,,,,
36840,16,PM,48,,L,O,23RD AVE,E PINE ST,FS,N,,,,,,
37380,16,PM,71,,E,O,NE 65TH ST,19TH AVE NE,NS,E,,,,,,
37410,16,PM,76,,L,O,NE 65TH ST,25TH AVE NE,FS,E,,,,,,
35295,16,PM,41,,L,I,Northgate TC AcRd,NE 100th St,NS,S,,,,,,
31861,16,PM,55,,L,O,CALIFORNIA AVE SW,SW CHARLESTOWN ST,FS,N,,,,,,
32225,16,PM,154,,L,O,S 112TH ST,TUKWILA INTL BLVD,FS,E,,,,,,
36155,16,PM,125,,L,I,16th Ave SW,SW Findlay St,NS,N,,,,,,
32010,16,PM,128,,L,I,CALIFORNIA AVE SW,SW GENESEE ST,FS,S,,,,,,
35324,16,PM,41,,L,O,Northgate TC AcRd,NE 103rd St,NS,N,,,,,,
29255,16,PM,43,,L,I,23RD AVE E,E ROY ST,FS,S,,,,,,
31970,16,PM,50,,L,O,CALIFORNIA AVE SW,SW SPOKANE ST,FS,S,,,,,,
34730,16,PM,50,,L,I,SEWARD PK AVE S,S JUNEAU ST,FS,N,,,,,,
32700,16,PM,37,,L,O,ALKI AVE SW,HARBOR AVE SW,FS,W,,,,,,
29231,16,PM,44,,L,I,N 45TH ST,STONE WAY N,FS,E,,,,,,
36522,16,PM,125,,L,O,16TH AVE SW,SW GRAHAM ST,AT,S,,,,,,
31430,16,PM,31,,L,I,22ND AVE W,W DRAVUS ST,FS,N,,,,,,
37840,16,PM,71,,E,I,55TH AVE NE,NE 68TH ST,FS,S,,,,,,
39340,16,PM,348,,L,O,15TH AVE NE,NE 145TH ST,FS,N,,,,,,
39433,16,PM,22,,L,I,25TH AVE SW,SW HENDERSON ST,FS,N,,,,,,
39010,16,PM,73,,E,I,15TH AVE NE,NE 98TH ST,FS,S,,,,,,
39230,16,PM,373,,E,O,15TH AVE NE,NE 120TH ST,FS,N,,,,,,
39250,16,PM,77,,E,O,15TH AVE NE,NE 125TH ST,FS,N,,,,,,
40049,16,PM,40,,L,I,HOLMAN RD NW,MARY AVE NW,FS,W,,,,,,
38430,16,PM,73,,E,O,15TH AVE NE,NE 75TH ST,FS,N,,,,,,
38430,16,PM,72,,E,O,15TH AVE NE,NE 75TH ST,FS,N,,,,,,
38300,16,PM,72,,E,I,NE 80TH ST,21ST AVE NE,FS,W,,,,,,
39476,16,PM,57,,L,O,49TH AVE SW,SW HANFORD ST,FS,S,,,,,,
39880,16,PM,22,,L,O,41ST AVE SW,SW SOUTHERN ST,FS,S,,,,,,
46474,16,PM,110,,L,I,MILL AVE S,S 2ND ST,FS,N,,,,,,
43110,16,PM,345,,L,I,N 130TH ST,AURORA AVE N,FS,E,,,,,,
46478,16,PM,560,,E,I,Renton TC AcRd,Logan Ave S,FS,E,,,,,,
41989,16,PM,205,,E,O,BOREN AVE,E YESLER WAY,NS,S,,,,,,
46630,16,PM,240,,L,O,NE 12TH ST,NE 11TH PL,FS,E,,,,,,
45880,16,PM,132,,L,O,4TH AVE S,DIAGONAL AVE S,NS,S,,,,,,
45880,16,PM,131,,L,O,4TH AVE S,DIAGONAL AVE S,NS,S,,,,,,
45320,16,PM,167,,L,O,S 2ND ST,SHATTUCK AVE S,FS,W,,,,,,
45453,16,PM,107,,L,I,S 114TH ST,CORNELL AVE S,NS,W,,,,,,
45090,16,PM,105,,L,O,UNION AVE NE,NE 11TH ST,FS,N,,,,,,
47654,16,PM,123,,L,O,SW 152ND ST,6TH AVE SW,FM,W,,,,,,
41360,16,PM,29,,L,O,3RD AVE W,W SMITH ST,NS,N,,,,,,
2370,16,PM,1,,L,O,MERCER ST,QUEEN ANNE AVE N,NS,W,,,,,,
2200,16,PM,2,N,L,I,QUEEN ANNE AVE N,W JOHN ST,FM,S,,,,,,
2180,16,PM,1,,L,I,QUEEN ANNE AVE N,W HARRISON ST,FS,S,,,,,,
2180,16,PM,13,,L,I,QUEEN ANNE AVE N,W HARRISON ST,FS,S,,,,,,
950,16,PM,545,,E,I,STEWART ST,7TH AVE,NS,W,,,,,,
1121,16,PM,550,,E,I,Westlake Sta AcRd,Transit Tunnel AcRd,AT,E,,,,,,
648,16,PM,554,,E,I,4TH AVE,CHERRY ST,FS,N,,,,,,
2720,16,PM,13,,L,O,QUEEN ANNE AVE N,WARD ST,FS,N,,,,,,
