Zone#,Period,InOut,Rte,Express or Local,OnsObs,OffsObs,Dir,OnStreet,Inter,CrossStreet
6740,MID,O,5,L,4,17,N,GREENWOOD AVE N,FS,N 110TH ST
6740,PM,O,5,L,2,12,N,GREENWOOD AVE N,FS,N 110TH ST
6740,PM,O,355,E,1,18,N,GREENWOOD AVE N,FS,N 110TH ST
6740,XEV,O,5,L,1,15,N,GREENWOOD AVE N,FS,N 110TH ST
6740,XEV,O,355,E,0,5,N,GREENWOOD AVE N,FS,N 110TH ST
6740,XNT,O,5,L,0,8,N,GREENWOOD AVE N,FS,N 110TH ST
6750,AAM,O,5,L,0,0,N,GREENWOOD AVE N,FS,N 112TH ST
6750,AM,O,5,L,1,2,N,GREENWOOD AVE N,FS,N 112TH ST
6750,MID,O,5,L,3,9,N,GREENWOOD AVE N,FS,N 112TH ST
6750,PM,O,5,L,1,13,N,GREENWOOD AVE N,FS,N 112TH ST
6750,XEV,O,5,L,0,11,N,GREENWOOD AVE N,FS,N 112TH ST
6750,XNT,O,5,L,0,5,N,GREENWOOD AVE N,FS,N 112TH ST
6770,AAM,O,5,L,0,0,N,GREENWOOD AVE N,FS,N 117TH ST
6770,AM,O,5,L,4,4,N,GREENWOOD AVE N,FS,N 117TH ST
6770,MID,O,5,L,8,27,N,GREENWOOD AVE N,FS,N 117TH ST
6770,PM,O,5,L,1,23,N,GREENWOOD AVE N,FS,N 117TH ST
6770,PM,O,355,E,1,26,N,GREENWOOD AVE N,FS,N 117TH ST
6770,XEV,O,5,L,1,25,N,GREENWOOD AVE N,FS,N 117TH ST
6770,XEV,O,355,E,1,7,N,GREENWOOD AVE N,FS,N 117TH ST
6770,XNT,O,5,L,0,14,N,GREENWOOD AVE N,FS,N 117TH ST
6790,AAM,O,5,L,0,0,N,GREENWOOD AVE N,FS,N 122ND ST
6790,AM,O,5,L,0,1,N,GREENWOOD AVE N,FS,N 122ND ST
6790,MID,O,5,L,1,6,N,GREENWOOD AVE N,FS,N 122ND ST
6790,PM,O,5,L,0,4,N,GREENWOOD AVE N,FS,N 122ND ST
6790,XEV,O,5,L,0,7,N,GREENWOOD AVE N,FS,N 122ND ST
6790,XNT,O,5,L,0,3,N,GREENWOOD AVE N,FS,N 122ND ST
6800,AAM,O,5,L,0,1,N,GREENWOOD AVE N,FS,N 125TH ST
6800,AM,O,5,L,2,9,N,GREENWOOD AVE N,FS,N 125TH ST
6800,MID,O,5,L,5,24,N,GREENWOOD AVE N,FS,N 125TH ST
6800,PM,O,5,L,4,25,N,GREENWOOD AVE N,FS,N 125TH ST
6800,PM,O,355,E,0,15,N,GREENWOOD AVE N,FS,N 125TH ST
6800,XEV,O,5,L,2,24,N,GREENWOOD AVE N,FS,N 125TH ST
6800,XEV,O,355,E,0,3,N,GREENWOOD AVE N,FS,N 125TH ST
6800,XNT,O,5,L,1,14,N,GREENWOOD AVE N,FS,N 125TH ST
6820,AAM,O,5,L,0,1,N,GREENWOOD AVE N,FS,N 130TH ST
6820,AM,O,5,L,2,30,N,GREENWOOD AVE N,FS,N 130TH ST
6820,AM,O,345,L,4,4,N,GREENWOOD AVE N,FS,N 130TH ST
6820,MID,O,5,L,6,55,N,GREENWOOD AVE N,FS,N 130TH ST
6820,MID,O,345,L,4,30,N,GREENWOOD AVE N,FS,N 130TH ST
6820,PM,O,5,L,3,34,N,GREENWOOD AVE N,FS,N 130TH ST
6820,PM,O,345,L,3,17,N,GREENWOOD AVE N,FS,N 130TH ST
6820,PM,O,355,E,1,23,N,GREENWOOD AVE N,FS,N 130TH ST
6820,XEV,O,5,L,2,23,N,GREENWOOD AVE N,FS,N 130TH ST
6820,XEV,O,345,L,1,8,N,GREENWOOD AVE N,FS,N 130TH ST
6820,XEV,O,355,E,0,4,N,GREENWOOD AVE N,FS,N 130TH ST
6820,XNT,O,5,L,0,13,N,GREENWOOD AVE N,FS,N 130TH ST
6820,XNT,O,345,L,0,2,N,GREENWOOD AVE N,FS,N 130TH ST
6840,AAM,O,5,L,0,1,N,GREENWOOD AVE N,FS,N 134TH ST
6840,AM,O,5,L,1,4,N,GREENWOOD AVE N,FS,N 134TH ST
6840,AM,O,345,L,1,0,N,GREENWOOD AVE N,FS,N 134TH ST
6840,MID,O,5,L,2,14,N,GREENWOOD AVE N,FS,N 134TH ST
6840,MID,O,345,L,4,4,N,GREENWOOD AVE N,FS,N 134TH ST
6840,PM,O,5,L,1,13,N,GREENWOOD AVE N,FS,N 134TH ST
6840,PM,O,345,L,1,3,N,GREENWOOD AVE N,FS,N 134TH ST
6840,PM,O,355,E,1,7,N,GREENWOOD AVE N,FS,N 134TH ST
6840,XEV,O,5,L,1,14,N,GREENWOOD AVE N,FS,N 134TH ST
6840,XEV,O,345,L,0,3,N,GREENWOOD AVE N,FS,N 134TH ST
6840,XEV,O,355,E,0,3,N,GREENWOOD AVE N,FS,N 134TH ST
6840,XNT,O,5,L,1,12,N,GREENWOOD AVE N,FS,N 134TH ST
6840,XNT,O,345,L,0,2,N,GREENWOOD AVE N,FS,N 134TH ST
6850,AAM,O,5,L,1,0,N,GREENWOOD AVE N,FS,N 137TH ST
6850,AM,O,5,L,1,2,N,GREENWOOD AVE N,FS,N 137TH ST
6850,AM,O,345,L,1,0,N,GREENWOOD AVE N,FS,N 137TH ST
6850,MID,O,5,L,2,9,N,GREENWOOD AVE N,FS,N 137TH ST
6850,MID,O,345,L,2,2,N,GREENWOOD AVE N,FS,N 137TH ST
6850,PM,O,5,L,0,7,N,GREENWOOD AVE N,FS,N 137TH ST
6850,PM,O,345,L,1,1,N,GREENWOOD AVE N,FS,N 137TH ST
6850,XEV,O,5,L,0,7,N,GREENWOOD AVE N,FS,N 137TH ST
6850,XEV,O,345,L,0,1,N,GREENWOOD AVE N,FS,N 137TH ST
6850,XNT,O,5,L,0,7,N,GREENWOOD AVE N,FS,N 137TH ST
6850,XNT,O,345,L,0,0,N,GREENWOOD AVE N,FS,N 137TH ST
6870,AAM,O,5,L,0,0,N,GREENWOOD AVE N,NS,N 143RD ST
6870,AM,O,5,L,2,5,N,GREENWOOD AVE N,NS,N 143RD ST
6870,AM,O,345,L,6,0,N,GREENWOOD AVE N,NS,N 143RD ST
6870,MID,O,5,L,7,24,N,GREENWOOD AVE N,NS,N 143RD ST
6870,MID,O,345,L,8,4,N,GREENWOOD AVE N,NS,N 143RD ST
6870,PM,O,5,L,2,21,N,GREENWOOD AVE N,NS,N 143RD ST
6870,PM,O,345,L,2,5,N,GREENWOOD AVE N,NS,N 143RD ST
6870,PM,O,355,E,1,11,N,GREENWOOD AVE N,NS,N 143RD ST
6870,XEV,O,5,L,1,18,N,GREENWOOD AVE N,NS,N 143RD ST
6870,XEV,O,345,L,1,4,N,GREENWOOD AVE N,NS,N 143RD ST
6870,XEV,O,355,E,0,4,N,GREENWOOD AVE N,NS,N 143RD ST
6870,XNT,O,5,L,0,14,N,GREENWOOD AVE N,NS,N 143RD ST
6870,XNT,O,345,L,0,1,N,GREENWOOD AVE N,NS,N 143RD ST
6880,AAM,O,5,L,0,0,N,GREENWOOD AVE N,NS,N 145TH ST
6880,AM,O,5,L,2,6,N,GREENWOOD AVE N,NS,N 145TH ST
6880,AM,O,345,L,3,2,N,GREENWOOD AVE N,NS,N 145TH ST
6880,MID,O,5,L,6,15,N,GREENWOOD AVE N,NS,N 145TH ST
6880,MID,O,345,L,5,5,N,GREENWOOD AVE N,NS,N 145TH ST
6880,PM,O,5,L,2,8,N,GREENWOOD AVE N,NS,N 145TH ST
6880,PM,O,345,L,3,3,N,GREENWOOD AVE N,NS,N 145TH ST
6880,PM,O,355,E,1,3,N,GREENWOOD AVE N,NS,N 145TH ST
6880,XEV,O,5,L,2,7,N,GREENWOOD AVE N,NS,N 145TH ST
6880,XEV,O,345,L,1,2,N,GREENWOOD AVE N,NS,N 145TH ST
6880,XEV,O,355,E,0,1,N,GREENWOOD AVE N,NS,N 145TH ST
6880,XNT,O,5,L,1,5,N,GREENWOOD AVE N,NS,N 145TH ST
6880,XNT,O,345,L,0,0,N,GREENWOOD AVE N,NS,N 145TH ST
6930,PM,O,355,E,13,25,N,GREENWOOD AVE N,NS,N 160TH ST
6930,XEV,O,355,E,8,13,N,GREENWOOD AVE N,NS,N 160TH ST
6940,AM,I,331,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,AM,O,5,L,1,5,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,AM,O,330,L,0,3,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,AM,O,345,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,MID,I,331,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,MID,O,5,L,3,8,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,MID,O,330,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,MID,O,345,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,PM,I,331,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,PM,O,5,L,5,11,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,PM,O,330,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,PM,O,345,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XEV,I,331,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XEV,O,5,L,16,24,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XEV,O,330,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XEV,O,345,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XNT,I,331,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XNT,O,5,L,11,16,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6940,XNT,O,345,L,0,0,W,N INNIS ARDEN WAY,FM,GREENWOOD AVE N
6950,AAM,I,358,E,22,0,S,AURORA AVE N,FM,N 145TH ST
6950,AM,I,358,E,77,19,S,AURORA AVE N,FM,N 145TH ST
6950,MID,I,358,E,130,47,S,AURORA AVE N,FM,N 145TH ST
6950,PM,I,358,E,52,32,S,AURORA AVE N,FM,N 145TH ST
6950,XEV,I,358,E,30,19,S,AURORA AVE N,FM,N 145TH ST
6950,XNT,I,358,E,12,4,S,AURORA AVE N,FM,N 145TH ST
6990,AAM,I,358,E,9,1,S,AURORA AVE N,FS,N 135TH ST
6990,AM,I,358,E,52,20,S,AURORA AVE N,FS,N 135TH ST
6990,MID,I,358,E,98,68,S,AURORA AVE N,FS,N 135TH ST
6990,PM,I,358,E,51,31,S,AURORA AVE N,FS,N 135TH ST
6990,XEV,I,358,E,26,12,S,AURORA AVE N,FS,N 135TH ST
6990,XNT,I,358,E,5,6,S,AURORA AVE N,FS,N 135TH ST
7000,AAM,I,358,E,9,2,S,AURORA AVE N,FS,N 130TH ST
7000,AM,I,358,E,51,24,S,AURORA AVE N,FS,N 130TH ST
7000,MID,I,358,E,127,37,S,AURORA AVE N,FS,N 130TH ST
7000,PM,I,358,E,73,19,S,AURORA AVE N,FS,N 130TH ST
7000,XEV,I,358,E,29,9,S,AURORA AVE N,FS,N 130TH ST
7000,XNT,I,358,E,12,2,S,AURORA AVE N,FS,N 130TH ST
7010,AAM,I,358,E,5,0,S,AURORA AVE N,FM,N 125TH ST
7010,AM,I,358,E,21,3,S,AURORA AVE N,FM,N 125TH ST
7010,MID,I,358,E,55,25,S,AURORA AVE N,FM,N 125TH ST
7010,PM,I,358,E,22,11,S,AURORA AVE N,FM,N 125TH ST
7010,XEV,I,358,E,16,8,S,AURORA AVE N,FM,N 125TH ST
7010,XNT,I,358,E,8,4,S,AURORA AVE N,FM,N 125TH ST
7040,AAM,I,358,E,6,1,S,AURORA AVE N,FS,N 115TH ST
7040,AM,I,358,E,30,9,S,AURORA AVE N,FS,N 115TH ST
7040,MID,I,358,E,66,19,S,AURORA AVE N,FS,N 115TH ST
7040,PM,I,358,E,32,14,S,AURORA AVE N,FS,N 115TH ST
7040,XEV,I,358,E,10,6,S,AURORA AVE N,FS,N 115TH ST
7040,XNT,I,358,E,5,1,S,AURORA AVE N,FS,N 115TH ST
7050,AAM,I,358,E,0,0,S,AURORA AVE N,FS,11200 BLOCK
7050,AM,I,358,E,3,5,S,AURORA AVE N,FS,11200 BLOCK
7050,MID,I,358,E,5,4,S,AURORA AVE N,FS,11200 BLOCK
7050,PM,I,358,E,3,1,S,AURORA AVE N,FS,11200 BLOCK
7050,XEV,I,358,E,1,0,S,AURORA AVE N,FS,11200 BLOCK
7050,XNT,I,358,E,0,0,S,AURORA AVE N,FS,11200 BLOCK
7080,AAM,I,358,E,14,5,S,AURORA AVE N,FS,N 105TH ST
7080,AM,I,358,E,90,38,S,AURORA AVE N,FS,N 105TH ST
7080,MID,I,358,E,98,110,S,AURORA AVE N,FS,N 105TH ST
7080,PM,I,358,E,30,58,S,AURORA AVE N,FS,N 105TH ST
7080,XEV,I,358,E,25,33,S,AURORA AVE N,FS,N 105TH ST
7080,XNT,I,358,E,9,11,S,AURORA AVE N,FS,N 105TH ST
7100,AAM,I,358,E,9,0,S,AURORA AVE N,FS,N 100TH ST
7100,AM,I,358,E,53,12,S,AURORA AVE N,FS,N 100TH ST
7100,MID,I,358,E,58,28,S,AURORA AVE N,FS,N 100TH ST
7100,PM,I,358,E,22,15,S,AURORA AVE N,FS,N 100TH ST
7100,XEV,I,358,E,14,12,S,AURORA AVE N,FS,N 100TH ST
7100,XNT,I,358,E,7,4,S,AURORA AVE N,FS,N 100TH ST
7120,AAM,I,358,E,8,0,S,AURORA AVE N,FS,N 95TH ST
7120,AM,I,358,E,77,6,S,AURORA AVE N,FS,N 95TH ST
7120,MID,I,358,E,51,14,S,AURORA AVE N,FS,N 95TH ST
7120,PM,I,358,E,21,10,S,AURORA AVE N,FS,N 95TH ST
7120,XEV,I,358,E,11,5,S,AURORA AVE N,FS,N 95TH ST
7120,XNT,I,358,E,4,4,S,AURORA AVE N,FS,N 95TH ST
7140,AAM,I,358,E,13,0,S,AURORA AVE N,FS,N 90TH ST
7140,AM,I,358,E,80,14,S,AURORA AVE N,FS,N 90TH ST
7140,MID,I,358,E,60,28,S,AURORA AVE N,FS,N 90TH ST
7140,PM,I,358,E,20,16,S,AURORA AVE N,FS,N 90TH ST
7140,XEV,I,358,E,13,17,S,AURORA AVE N,FS,N 90TH ST
7140,XNT,I,358,E,7,4,S,AURORA AVE N,FS,N 90TH ST
7160,AAM,I,358,E,13,5,S,AURORA AVE N,NS,N 85TH ST
7160,AM,I,358,E,85,55,S,AURORA AVE N,NS,N 85TH ST
7160,MID,I,358,E,95,126,S,AURORA AVE N,NS,N 85TH ST
7160,PM,I,358,E,29,52,S,AURORA AVE N,NS,N 85TH ST
7160,XEV,I,358,E,20,28,S,AURORA AVE N,NS,N 85TH ST
7160,XNT,I,358,E,7,16,S,AURORA AVE N,NS,N 85TH ST
7180,AAM,I,358,E,4,0,S,AURORA AVE N,FS,N 80TH ST
7180,AM,I,358,E,50,6,S,AURORA AVE N,FS,N 80TH ST
7180,MID,I,358,E,27,16,S,AURORA AVE N,FS,N 80TH ST
7180,PM,I,358,E,12,9,S,AURORA AVE N,FS,N 80TH ST
7180,XEV,I,358,E,7,1,S,AURORA AVE N,FS,N 80TH ST
7180,XNT,I,358,E,1,1,S,AURORA AVE N,FS,N 80TH ST
7200,AAM,I,358,E,5,1,S,AURORA AVE N,FS,N 76TH ST
7200,AM,I,358,E,43,5,S,AURORA AVE N,FS,N 76TH ST
7200,MID,I,358,E,24,17,S,AURORA AVE N,FS,N 76TH ST
7200,PM,I,358,E,12,8,S,AURORA AVE N,FS,N 76TH ST
7200,XEV,I,358,E,9,6,S,AURORA AVE N,FS,N 76TH ST
7200,XNT,I,358,E,4,3,S,AURORA AVE N,FS,N 76TH ST
7220,AAM,I,358,E,2,1,S,LINDEN AVE N,FS,N 73RD ST
7220,AM,I,358,E,70,1,S,LINDEN AVE N,FS,N 73RD ST
7220,MID,I,358,E,30,3,S,LINDEN AVE N,FS,N 73RD ST
7220,PM,I,358,E,14,4,S,LINDEN AVE N,FS,N 73RD ST
7220,XEV,I,358,E,5,3,S,LINDEN AVE N,FS,N 73RD ST
7220,XNT,I,358,E,2,0,S,LINDEN AVE N,FS,N 73RD ST
7240,AAM,I,358,E,1,0,S,LINDEN AVE N,FS,N 68TH ST
7240,AM,I,358,E,44,1,S,LINDEN AVE N,FS,N 68TH ST
7240,MID,I,358,E,10,5,S,LINDEN AVE N,FS,N 68TH ST
7240,PM,I,358,E,2,2,S,LINDEN AVE N,FS,N 68TH ST
7240,XEV,I,358,E,2,1,S,LINDEN AVE N,FS,N 68TH ST
7240,XNT,I,358,E,0,0,S,LINDEN AVE N,FS,N 68TH ST
7260,AAM,I,358,E,5,0,S,WOODLAND PL N,FS,N 64TH ST
7260,AM,I,358,E,50,4,S,WOODLAND PL N,FS,N 64TH ST
7260,MID,I,358,E,23,9,S,WOODLAND PL N,FS,N 64TH ST
7260,PM,I,358,E,8,4,S,WOODLAND PL N,FS,N 64TH ST
7260,XEV,I,358,E,5,1,S,WOODLAND PL N,FS,N 64TH ST
7260,XNT,I,358,E,0,0,S,WOODLAND PL N,FS,N 64TH ST
7350,AAM,I,16,L,1,0,S,STONE WAY N,FS,N 45TH ST
7350,AM,I,16,L,30,3,S,STONE WAY N,FS,N 45TH ST
7350,MID,I,16,L,33,9,S,STONE WAY N,FS,N 45TH ST
7350,PM,I,16,L,11,5,S,STONE WAY N,FS,N 45TH ST
7350,XEV,I,16,L,10,3,S,STONE WAY N,FS,N 45TH ST
7350,XNT,I,16,L,5,1,S,STONE WAY N,FS,N 45TH ST
7360,AAM,I,16,L,0,0,S,STONE WAY N,FS,N 43RD ST
7360,AM,I,16,L,18,1,S,STONE WAY N,FS,N 43RD ST
7360,MID,I,16,L,26,11,S,STONE WAY N,FS,N 43RD ST
7360,PM,I,16,L,10,2,S,STONE WAY N,FS,N 43RD ST
7360,XEV,I,16,L,3,4,S,STONE WAY N,FS,N 43RD ST
7360,XNT,I,16,L,1,1,S,STONE WAY N,FS,N 43RD ST
7380,AAM,I,16,L,2,0,S,STONE WAY N,FS,N 40TH ST
7380,AAM,O,32,L,0,2,S,STONE WAY N,FS,N 40TH ST
7380,AM,I,16,L,23,5,S,STONE WAY N,FS,N 40TH ST
7380,AM,I,26,E,111,3,S,STONE WAY N,FS,N 40TH ST
7380,AM,O,31,L,5,3,S,STONE WAY N,FS,N 40TH ST
7380,AM,O,32,L,6,3,S,STONE WAY N,FS,N 40TH ST
7380,MID,I,16,L,54,21,S,STONE WAY N,FS,N 40TH ST
7380,MID,O,31,L,7,11,S,STONE WAY N,FS,N 40TH ST
7380,MID,O,32,L,10,20,S,STONE WAY N,FS,N 40TH ST
7380,PM,I,16,L,18,10,S,STONE WAY N,FS,N 40TH ST
7380,PM,O,31,L,5,21,S,STONE WAY N,FS,N 40TH ST
7380,PM,O,32,L,4,25,S,STONE WAY N,FS,N 40TH ST
7380,XEV,I,16,L,12,11,S,STONE WAY N,FS,N 40TH ST
7380,XEV,O,31,L,2,8,S,STONE WAY N,FS,N 40TH ST
7380,XEV,O,32,L,3,21,S,STONE WAY N,FS,N 40TH ST
7380,XNT,I,16,L,2,1,S,STONE WAY N,FS,N 40TH ST
7380,XNT,O,32,L,4,4,S,STONE WAY N,FS,N 40TH ST
7382,AAM,O,32,L,1,0,S,STONE WAY N,FS,N 38TH ST
7382,AM,O,31,L,1,0,S,STONE WAY N,FS,N 38TH ST
7382,AM,O,32,L,2,0,S,STONE WAY N,FS,N 38TH ST
7382,MID,O,31,L,0,2,S,STONE WAY N,FS,N 38TH ST
7382,MID,O,32,L,0,7,S,STONE WAY N,FS,N 38TH ST
7382,PM,O,31,L,2,6,S,STONE WAY N,FS,N 38TH ST
7382,PM,O,32,L,1,2,S,STONE WAY N,FS,N 38TH ST
7382,XEV,O,31,L,0,4,S,STONE WAY N,FS,N 38TH ST
7382,XEV,O,32,L,2,7,S,STONE WAY N,FS,N 38TH ST
7382,XNT,O,32,L,0,3,S,STONE WAY N,FS,N 38TH ST
7400,AAM,I,16,L,0,0,W,BRIDGE WAY N,NS,WHITMAN AVE N
7400,AM,I,16,L,8,1,W,BRIDGE WAY N,NS,WHITMAN AVE N
7400,MID,I,16,L,6,4,W,BRIDGE WAY N,NS,WHITMAN AVE N
7400,PM,I,16,L,2,3,W,BRIDGE WAY N,NS,WHITMAN AVE N
7400,XEV,I,16,L,2,3,W,BRIDGE WAY N,NS,WHITMAN AVE N
7400,XNT,I,16,L,0,1,W,BRIDGE WAY N,NS,WHITMAN AVE N
7430,AAM,I,5,L,0,2,W,WALL ST,NS,5TH AVE
7430,AAM,I,358,E,1,4,W,WALL ST,NS,5TH AVE
7430,AAM,O,21,L,1,0,W,WALL ST,NS,5TH AVE
7430,AM,I,5,E,4,16,W,WALL ST,NS,5TH AVE
7430,AM,I,5,L,0,31,W,WALL ST,NS,5TH AVE
7430,AM,I,358,E,18,56,W,WALL ST,NS,5TH AVE
7430,AM,O,21,L,13,0,W,WALL ST,NS,5TH AVE
7430,MID,I,5,L,0,38,W,WALL ST,NS,5TH AVE
7430,MID,I,358,E,19,47,W,WALL ST,NS,5TH AVE
7430,MID,O,21,L,20,0,W,WALL ST,NS,5TH AVE
7430,PM,I,5,L,0,12,W,WALL ST,NS,5TH AVE
7430,PM,I,358,E,14,17,W,WALL ST,NS,5TH AVE
7430,PM,O,21,L,11,0,W,WALL ST,NS,5TH AVE
7430,XEV,I,5,L,0,6,W,WALL ST,NS,5TH AVE
7430,XEV,I,358,E,2,9,W,WALL ST,NS,5TH AVE
7430,XEV,O,21,L,6,0,W,WALL ST,NS,5TH AVE
7430,XNT,I,5,L,0,3,W,WALL ST,NS,5TH AVE
7430,XNT,I,358,E,2,4,W,WALL ST,NS,5TH AVE
7430,XNT,O,21,L,1,0,W,WALL ST,NS,5TH AVE
7479,AAM,O,16,L,0,0,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,AM,O,16,L,5,6,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,MID,O,16,L,9,17,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,PM,O,16,L,8,19,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,PM,O,26,E,2,54,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,XEV,O,16,L,6,21,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,XEV,O,26,E,0,7,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,XNT,O,16,L,2,8,E,BRIDGE WAY N,NS,WHITMAN AVE N
7479,XNT,O,82,L,0,2,E,BRIDGE WAY N,NS,WHITMAN AVE N
7498,AM,I,31,L,9,2,N,STONE WAY N,FS,N 38TH ST
7498,AM,I,32,L,5,0,N,STONE WAY N,FS,N 38TH ST
7498,MID,I,31,L,8,1,N,STONE WAY N,FS,N 38TH ST
7498,MID,I,32,L,6,2,N,STONE WAY N,FS,N 38TH ST
7498,PM,I,31,L,3,2,N,STONE WAY N,FS,N 38TH ST
7498,PM,I,32,L,4,2,N,STONE WAY N,FS,N 38TH ST
7498,XEV,I,31,L,0,0,N,STONE WAY N,FS,N 38TH ST
7498,XEV,I,32,L,0,0,N,STONE WAY N,FS,N 38TH ST
7498,XNT,I,32,L,0,1,N,STONE WAY N,FS,N 38TH ST
7500,AAM,O,16,L,0,0,N,STONE WAY N,NS,N 40TH ST
7500,AM,I,31,L,28,3,N,STONE WAY N,NS,N 40TH ST
7500,AM,I,32,L,32,1,N,STONE WAY N,NS,N 40TH ST
7500,AM,O,16,L,15,13,N,STONE WAY N,NS,N 40TH ST
7500,MID,I,31,L,43,5,N,STONE WAY N,NS,N 40TH ST
7500,MID,I,32,L,24,5,N,STONE WAY N,NS,N 40TH ST
7500,MID,O,16,L,17,19,N,STONE WAY N,NS,N 40TH ST
7500,PM,I,31,L,6,5,N,STONE WAY N,NS,N 40TH ST
7500,PM,I,32,L,7,6,N,STONE WAY N,NS,N 40TH ST
7500,PM,O,16,L,10,21,N,STONE WAY N,NS,N 40TH ST
7500,PM,O,26,E,2,45,N,STONE WAY N,NS,N 40TH ST
7500,XEV,I,31,L,1,1,N,STONE WAY N,NS,N 40TH ST
7500,XEV,I,32,L,2,1,N,STONE WAY N,NS,N 40TH ST
7500,XEV,O,16,L,8,18,N,STONE WAY N,NS,N 40TH ST
7500,XEV,O,26,E,0,8,N,STONE WAY N,NS,N 40TH ST
7500,XNT,I,32,L,2,1,N,STONE WAY N,NS,N 40TH ST
7500,XNT,O,16,L,2,9,N,STONE WAY N,NS,N 40TH ST
7500,XNT,O,82,L,0,0,N,STONE WAY N,NS,N 40TH ST
7520,AAM,O,16,L,0,0,N,STONE WAY N,FS,N 42ND ST
7520,AM,O,16,L,3,5,N,STONE WAY N,FS,N 42ND ST
7520,MID,O,16,L,18,19,N,STONE WAY N,FS,N 42ND ST
7520,PM,O,16,L,4,11,N,STONE WAY N,FS,N 42ND ST
7520,XEV,O,16,L,1,8,N,STONE WAY N,FS,N 42ND ST
7520,XNT,O,16,L,1,5,N,STONE WAY N,FS,N 42ND ST
7520,XNT,O,82,L,0,0,N,STONE WAY N,FS,N 42ND ST
7530,AAM,O,16,L,0,0,N,STONE WAY N,NS,N ALLEN PL
7530,AM,O,16,L,1,5,N,STONE WAY N,NS,N ALLEN PL
7530,MID,O,16,L,5,10,N,STONE WAY N,NS,N ALLEN PL
7530,PM,O,16,L,2,9,N,STONE WAY N,NS,N ALLEN PL
7530,XEV,O,16,L,0,9,N,STONE WAY N,NS,N ALLEN PL
7530,XNT,O,16,L,0,6,N,STONE WAY N,NS,N ALLEN PL
7530,XNT,O,82,L,0,0,N,STONE WAY N,NS,N ALLEN PL
7630,AAM,O,358,E,1,0,N,WOODLAND PL N,OP,N 64TH ST
7630,AM,O,358,E,4,2,N,WOODLAND PL N,OP,N 64TH ST
7630,MID,O,358,E,7,13,N,WOODLAND PL N,OP,N 64TH ST
7630,PM,O,358,E,8,51,N,WOODLAND PL N,OP,N 64TH ST
7630,XEV,O,358,E,5,23,N,WOODLAND PL N,OP,N 64TH ST
7630,XNT,O,358,E,0,3,N,WOODLAND PL N,OP,N 64TH ST
7650,AAM,O,358,E,0,0,N,LINDEN AVE N,FS,N 67TH ST
7650,AM,O,358,E,4,1,N,LINDEN AVE N,FS,N 67TH ST
7650,MID,O,358,E,3,7,N,LINDEN AVE N,FS,N 67TH ST
7650,PM,O,358,E,2,34,N,LINDEN AVE N,FS,N 67TH ST
7650,XEV,O,358,E,1,17,N,LINDEN AVE N,FS,N 67TH ST
7650,XNT,O,358,E,1,3,N,LINDEN AVE N,FS,N 67TH ST
7670,AAM,O,358,E,0,0,N,LINDEN AVE N,FS,N 72ND ST
7670,AM,O,358,E,3,1,N,LINDEN AVE N,FS,N 72ND ST
7670,MID,O,358,E,2,19,N,LINDEN AVE N,FS,N 72ND ST
7670,PM,O,358,E,3,65,N,LINDEN AVE N,FS,N 72ND ST
7670,XEV,O,358,E,2,38,N,LINDEN AVE N,FS,N 72ND ST
7670,XNT,O,358,E,0,8,N,LINDEN AVE N,FS,N 72ND ST
7690,AAM,O,358,E,1,0,N,AURORA AVE N,NS,N 76TH ST
7690,AM,O,358,E,4,6,N,AURORA AVE N,NS,N 76TH ST
7690,MID,O,358,E,9,30,N,AURORA AVE N,NS,N 76TH ST
7690,PM,O,358,E,17,51,N,AURORA AVE N,NS,N 76TH ST
7690,XEV,O,358,E,13,29,N,AURORA AVE N,NS,N 76TH ST
