Route,Part,Express/ Local,Inbound / Outbound,KeyBl,StTime,EndTime,Start of Route,End of Route,Load Factor,Average Load,Riders Per Revenue Hour,Revenue Miles,Revenue Hours,Seats on Bus,Bus Type,Day,Peak or Off Peak,1-Factor Fully Allocated Cost,Redundancy,,,,,,,OBJECTID ,District,Count_Stops,,,,,,,,,
,,,,,,,,,,,,# of Miles a bus is running in service,# of Hours a bus is running in service,,See Fleet Tab,,,,,,,,,,,1,Adams,33,Route #,Redundancy,,,,,,,
182,,,O,18202, 6:25 AM, 6:46 AM,FED TC3,49NE42ST,0.4,14,43,7.074243,0.35,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18203, 6:55 AM, 7:16 AM,FED TC3,49NE42ST,0.17,6,17,7.074243,0.35,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18201, 7:30 AM, 7:51 AM,FED TC3,49NE42ST,0.49,17,40,7.074243,0.35,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18202, 8:14 AM, 8:35 AM,FED TC3,49NE42ST,0.29,10,29,7.074243,0.35,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18204, 9:14 AM, 9:35 AM,FED TC3,49NE42ST,0.46,16,40,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18202,10:14 AM,10:35 AM,FED TC3,49NE42ST,0.37,13,40,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18204,11:14 AM,11:35 AM,FED TC3,49NE42ST,0.37,13,40,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18202,12:15 PM,12:36 PM,FED TC3,49NE42ST,0.43,15,49,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18204, 1:15 PM, 1:36 PM,FED TC3,49NE42ST,0.49,17,46,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18202, 2:15 PM, 2:36 PM,FED TC3,49NE42ST,0.46,16,57,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18204, 3:16 PM, 3:38 PM,FED TC3,49NE42ST,0.49,17,55,7.074243,0.37,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18205, 3:47 PM, 4:10 PM,FEDWLAY,49NE42ST,0.26,9,29,7.266477,0.38,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18202, 4:18 PM, 4:40 PM,FED TC3,49NE42ST,0.4,14,44,7.074243,0.37,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18206, 4:48 PM, 5:10 PM,FED TC3,49NE42ST,0.31,11,35,7.074243,0.37,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18204, 5:18 PM, 5:40 PM,FED TC3,49NE42ST,0.29,10,27,7.074243,0.37,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18205, 5:48 PM, 6:10 PM,FED TC3,49NE42ST,0.37,13,38,7.074243,0.37,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18202, 6:18 PM, 6:40 PM,FED TC3,49NE42ST,0.26,9,22,7.074243,0.37,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18206, 6:48 PM, 7:09 PM,FED TC3,49NE42ST,0.26,9,23,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18204, 7:18 PM, 7:39 PM,FED TC3,49NE42ST,0.2,7,29,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
182,,,O,18206, 7:58 PM, 8:19 PM,FED TC3,49NE42ST,0.26,9,26,7.074243,0.35,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18301, 5:21 AM, 5:56 AM,FEDWLAY,KENTSTN3,0.57,20,43,10.56174,0.58,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,10502, 5:44 AM, 6:19 AM,FEDWLAY,KENTSTN3,0.63,22,43,10.56174,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18302, 6:24 AM, 6:59 AM,FEDWLAY,KENTSTN3,0.46,16,36,10.56174,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18303, 6:44 AM, 7:19 AM,FEDWLAY,KENTSTN3,0.34,12,38,10.56174,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18601, 7:22 AM, 7:58 AM,FEDWLAY,KENTSTN3,0.4,14,30,10.56174,0.6,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18301, 7:50 AM, 8:27 AM,FEDWLAY,KENTSTN3,0.46,16,31,10.56174,0.62,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18304, 8:43 AM, 9:20 AM,FEDWLAY,KENTSTN3,0.51,18,41,10.56174,0.62,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18303, 9:43 AM,10:21 AM,FEDWLAY,KENTSTN3,0.43,15,32,10.56174,0.63,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18304,10:43 AM,11:21 AM,FEDWLAY,KENTSTN3,0.4,14,32,10.56174,0.63,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18303,11:43 AM,12:23 PM,FEDWLAY,KENTSTN3,0.43,15,33,10.56174,0.67,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18304,12:43 PM, 1:23 PM,FEDWLAY,KENTSTN3,0.51,18,37,10.56174,0.67,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18303, 1:42 PM, 2:22 PM,FEDWLAY,KENTSTN3,0.51,18,40,10.56174,0.67,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18305, 2:52 PM, 3:32 PM,FEDWLAY,KENTSTN3,0.57,20,49,10.56174,0.67,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18303, 3:30 PM, 4:08 PM,FEDWLAY,KENTSTN3,0.49,17,39,10.56174,0.63,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,17302, 4:06 PM, 4:44 PM,FEDWLAY,KENTSTN3,0.43,15,35,10.56174,0.63,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18306, 4:36 PM, 5:14 PM,FEDWLAY,KENTSTN3,0.46,16,33,10.56174,0.63,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,18307, 5:11 PM, 5:49 PM,FEDWLAY,KENTSTN3,0.37,13,28,10.56174,0.63,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,I,15404, 5:45 PM, 6:21 PM,FEDWLAY,KENTSTN3,0.37,11,27,10.56174,0.6,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
183,,,O,18204, 6:39 AM, 7:18 AM,KENTSTN9,FED TC1,0.4,14,31,10.38504,0.65,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18304, 7:40 AM, 8:20 AM,KENTSTN9,FEDWLAY,0.4,14,27,10.45758,0.67,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18303, 8:39 AM, 9:19 AM,KENTSTN9,FEDWLAY,0.49,17,34,10.45758,0.67,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18304, 9:42 AM,10:19 AM,KENT LAY,FEDWLAY,0.31,11,26,10.61515,0.62,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18303,10:42 AM,11:19 AM,KENT LAY,FEDWLAY,0.37,13,32,10.61515,0.62,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18304,11:41 AM,12:19 PM,KENT LAY,FEDWLAY,0.46,16,35,10.61515,0.63,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18303,12:41 PM, 1:19 PM,KENT LAY,FEDWLAY,0.46,16,35,10.61515,0.63,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18304, 1:41 PM, 2:18 PM,KENT LAY,FED TC1,0.37,13,36,10.54242,0.62,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18303, 2:40 PM, 3:20 PM,KENT LAY,FEDWLAY,0.43,15,36,10.61515,0.67,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18306, 3:14 PM, 3:58 PM,KENTSTN9,FEDWLAY,0.57,20,33,10.45758,0.73,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18308, 3:44 PM, 4:27 PM,KENTSTN9,FED TC1,0.49,17,31,10.38504,0.72,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18307, 4:17 PM, 5:02 PM,KENTSTN9,FED TC1,0.46,16,21,10.38504,0.75,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18305, 4:49 PM, 5:34 PM,KENTSTN9,FED TC1,0.63,22,27,10.38504,0.75,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,14008, 5:23 PM, 6:09 PM,KENTSTN9,FED TC1,0.57,20,29,10.38504,0.77,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18303, 6:00 PM, 6:42 PM,KENTSTN9,FED TC1,0.54,19,30,10.38504,0.7,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
183,,,O,18306, 6:31 PM, 7:11 PM,KENTSTN9,FED TC1,0.37,13,24,10.38504,0.67,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18601, 4:44 AM, 5:12 AM,GRFNWLLS,ABRNSTN2,0.34,12,39,14.85947,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18602, 5:25 AM, 5:53 AM,GRFNWLLS,ABRNSTN2,0.37,13,30,14.85947,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18603, 6:10 AM, 6:38 AM,GRFNWLLS,ABRNSTN2,0.34,12,26,14.85947,0.47,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18604, 6:35 AM, 7:07 AM,GRF CEDR,ABRNSTN2,0.4,14,26,15.83599,0.53,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18605, 7:01 AM, 7:35 AM,GRF CEDR,ABRNSTN2,0.57,20,41,15.83599,0.57,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18605, 8:23 AM, 8:55 AM,GRF CEDR,ABRNSTN2,0.46,16,34,15.83599,0.53,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18607, 5:10 PM, 5:42 PM,GRF CEDR,ABRNSTN2,0.31,11,22,15.83599,0.53,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18608, 5:43 PM, 6:15 PM,GRF CEDR,ABRNSTN2,0.17,6,17,15.83599,0.53,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18606, 6:19 PM, 6:51 PM,GRF CEDR,ABRNSTN2,0.14,5,11,15.83599,0.53,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,I,18607, 6:55 PM, 7:27 PM,GRF CEDR,ABRNSTN2,0.26,9,19,15.83599,0.53,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18603, 5:34 AM, 6:01 AM,ABRNSTN2,GRFNWLLS,0.06,2,4,14.8786,0.45,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18604, 5:55 AM, 6:25 AM,ABRNSTN2,GRF CEDR,0.09,3,6,15.29659,0.5,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18605, 6:15 AM, 6:45 AM,ABRNSTN2,GRF CEDR,0.11,4,8,15.29659,0.5,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18605, 7:46 AM, 8:17 AM,ABRNSTN2,GRF CEDR,0.31,11,23,15.29659,0.52,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18607, 4:26 PM, 5:02 PM,ABRNSTN2,GRF CEDR,0.63,22,42,15.29659,0.6,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18608, 4:58 PM, 5:34 PM,ABRNSTN2,GRF CEDR,0.54,19,35,15.29659,0.6,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18606, 5:23 PM, 5:59 PM,ABRNSTN2,GRF CEDR,0.37,13,23,15.29659,0.6,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18607, 5:50 PM, 6:26 PM,ABRNSTN2,GRF CEDR,0.49,17,28,15.29659,0.6,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
186,,,O,18608, 6:30 PM, 7:02 PM,ABRNSTN2,GRF CEDR,0.34,12,26,15.29659,0.53,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18201, 5:13 AM, 5:40 AM,21SW 320,FED TC3,0.26,9,22,8.749053,0.45,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 5:53 AM, 6:20 AM,21SW 320,FED TC3,0.29,10,22,8.749053,0.45,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18203, 6:23 AM, 6:50 AM,21SW 320,FED TC3,0.31,11,27,8.749053,0.45,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18201, 6:58 AM, 7:25 AM,21SW 320,FED TC3,0.34,12,31,8.749053,0.45,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 7:42 AM, 8:09 AM,21SW 320,FED TC3,0.43,15,31,8.749053,0.45,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18204, 8:42 AM, 9:09 AM,21SW 320,FED TC3,0.49,17,40,8.749053,0.45,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 9:42 AM,10:09 AM,21SW 320,FED TC3,0.31,11,29,8.749053,0.45,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18204,10:42 AM,11:09 AM,21SW 320,FED TC3,0.37,13,31,8.749053,0.45,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202,11:42 AM,12:10 PM,21SW 320,FED TC3,0.4,14,26,8.749053,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18204,12:42 PM, 1:10 PM,21SW 320,FED TC3,0.34,12,26,8.749053,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 1:42 PM, 2:10 PM,21SW 320,FED TC3,0.37,13,21,8.749053,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18204, 2:43 PM, 3:11 PM,21SW 320,FED TC3,0.57,20,34,8.749053,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 3:44 PM, 4:12 PM,21SW 320,FED TC3,0.43,15,32,8.749053,0.47,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18206, 4:14 PM, 4:42 PM,21SW 320,FED TC3,0.31,11,21,8.749053,0.47,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18204, 4:44 PM, 5:13 PM,21SW 320,FED TC3,0.29,10,14,8.749053,0.48,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18205, 5:14 PM, 5:43 PM,21SW 320,FED TC3,0.31,11,17,8.749053,0.48,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 5:44 PM, 6:13 PM,21SW 320,FED TC3,0.34,12,12,8.749053,0.48,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18206, 6:14 PM, 6:43 PM,21SW 320,FED TC3,0.31,11,10,8.749053,0.48,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18204, 6:44 PM, 7:12 PM,21SW 320,FED TC3,0.23,8,11,8.749053,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18205, 7:14 PM, 7:42 PM,21SW 320,FED TC3,0.23,8,11,8.749053,0.47,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 7:42 PM, 8:11 PM,21SW 320,FEDWLAY,0.34,12,10,8.771213,0.48,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 8:42 PM, 9:11 PM,21SW 320,FEDWLAY,0.2,7,12,8.771213,0.48,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202, 9:42 PM,10:11 PM,21SW 320,FEDWLAY,0.29,10,6,8.771213,0.48,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202,10:41 PM,11:08 PM,21SW 320,FED TC3,0.23,8,9,8.749053,0.45,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,I,18202,11:24 PM,11:51 PM,21SW 320,FED TC3,0.14,5,7,8.749053,0.45,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18201, 5:02 AM, 5:13 AM,FEDWLAY,21SW 320,0.03,1,5,3.247159,0.18,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 5:43 AM, 5:53 AM,FED TC3,21SW 320,0.09,3,18,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18203, 6:12 AM, 6:23 AM,FEDWLAY,21SW 320,0.06,2,11,3.247159,0.18,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18201, 6:48 AM, 6:58 AM,FED TC3,21SW 320,0.14,5,30,3.054924,0.17,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 7:32 AM, 7:42 AM,FED TC3,21SW 320,0.11,4,24,3.054924,0.17,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18204, 8:32 AM, 8:42 AM,FED TC3,21SW 320,0.17,6,36,3.054924,0.17,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 9:32 AM, 9:42 AM,FED TC3,21SW 320,0.17,6,42,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18204,10:32 AM,10:42 AM,FED TC3,21SW 320,0.26,9,48,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202,11:32 AM,11:42 AM,FED TC3,21SW 320,0.23,8,48,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18204,12:32 PM,12:42 PM,FED TC3,21SW 320,0.34,12,66,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 1:32 PM, 1:42 PM,FED TC3,21SW 320,0.34,12,66,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18204, 2:32 PM, 2:43 PM,FED TC3,21SW 320,0.51,18,93,3.054924,0.18,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 3:32 PM, 3:44 PM,FED TC3,21SW 320,0.51,18,80,3.054924,0.2,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18206, 4:01 PM, 4:14 PM,FEDWLAY,21SW 320,0.34,12,55,3.247159,0.22,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18204, 4:32 PM, 4:44 PM,FED TC3,21SW 320,0.34,12,55,3.054924,0.2,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18205, 5:02 PM, 5:14 PM,FED TC3,21SW 320,0.46,16,75,3.054924,0.2,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 5:32 PM, 5:44 PM,FED TC3,21SW 320,0.43,15,70,3.054924,0.2,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18206, 6:02 PM, 6:14 PM,FED TC3,21SW 320,0.43,15,65,3.054924,0.2,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18204, 6:32 PM, 6:44 PM,FED TC3,21SW 320,0.29,10,45,3.054924,0.2,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18205, 7:04 PM, 7:14 PM,FED TC3,21SW 320,0.29,10,54,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 7:32 PM, 7:42 PM,FED TC3,21SW 320,0.46,16,96,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 8:31 PM, 8:42 PM,FEDWLAY,21SW 320,0.23,8,49,3.247159,0.18,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202, 9:31 PM, 9:42 PM,FEDWLAY,21SW 320,0.29,10,60,3.247159,0.18,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202,10:30 PM,10:41 PM,FEDWLAY,21SW 320,0.23,8,55,3.247159,0.18,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
187,,,O,18202,11:14 PM,11:24 PM,FED TC3,21SW 320,0.2,7,48,3.054924,0.17,35,70,WK,O,134.05,,,,,,,,,,,,,,,,,,,
190,,,I,19001, 6:00 AM, 6:47 AM,REDO P&R,8   OLIV,0.86,30,50,21.36098,0.78,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
190,,,I,19002, 6:23 AM, 7:10 AM,REDO P&R,8   OLIV,0.7,39,63,21.36098,0.78,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
190,,,I,19003, 6:46 AM, 7:33 AM,REDO P&R,8   OLIV,0.8,45,71,21.36098,0.78,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
190,,,I,15014, 6:59 AM, 7:52 AM,REDO P&R,8   OLIV,0.55,31,41,21.36098,0.88,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
190,,,I,19004, 7:26 AM, 8:19 AM,REDO P&R,8   OLIV,0.77,27,35,21.36098,0.88,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
190,,,I,11402, 7:44 AM, 8:37 AM,REDO P&R,8   OLIV,0.94,33,46,21.36098,0.88,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
190,,,O,19005, 3:20 PM, 4:15 PM,MINRSTEW,REDO P&R,0.48,27,38,20.89564,0.92,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
190,,,O,19006, 4:00 PM, 4:55 PM,MINRSTEW,REDO P&R,0.71,25,33,20.89564,0.92,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
190,,,O,19007, 4:33 PM, 5:29 PM,MINRSTEW,REDO P&R,0.74,26,35,20.89564,0.93,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
190,,,O,19008, 5:01 PM, 5:56 PM,MINRSTEW,REDO P&R,0.69,24,34,20.89564,0.92,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
190,,,O,15013, 5:31 PM, 6:19 PM,MINRSTEW,REDO P&R,0.39,22,32,20.89564,0.8,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
192,,,I,19201, 6:06 AM, 6:48 AM,STARX SB,2EXTJAXN,0.57,32,47,21.12443,0.7,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
192,,,I,19202, 6:30 AM, 7:12 AM,STARX SB,2EXTJAXN,0.73,41,67,21.12443,0.7,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
192,,,I,19203, 6:59 AM, 7:42 AM,STARX SB,2   PIKE,0.64,36,52,20.30492,0.72,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
192,,,I,19204, 7:32 AM, 8:22 AM,STARX SB,2EXTJAXN,0.74,26,34,21.12443,0.83,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
192,,,O,19205, 3:30 PM, 4:24 PM,MINRSTEW,MLTRS272,0.57,20,26,20.70133,0.9,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
192,,,O,19206, 3:59 PM, 4:53 PM,MINRSTEW,MLTRS272,0.69,24,30,20.70133,0.9,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
192,,,O,19207, 4:30 PM, 5:27 PM,MINRSTEW,MLTRS272,0.64,36,43,20.70133,0.95,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
192,,,O,19208, 5:06 PM, 5:59 PM,MINRSTEW,MLTRS272,0.69,24,31,20.70133,0.88,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
193,,EX,I,19301, 5:27 AM, 6:25 AM,FEDPRLAY,17  JEFF,1.13,63,67,25.22121,0.97,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,I,19302, 5:50 AM, 6:50 AM,FEDPRLAY,17  JEFF,1.05,59,62,25.22121,1,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,I,19303, 6:05 AM, 7:08 AM,FEDPRLAY,17  JEFF,0.8,45,47,25.22121,1.05,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,I,19304, 6:25 AM, 7:33 AM,FEDPRLAY,17  JEFF,0.91,51,47,25.22121,1.13,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,I,19305, 6:45 AM, 7:54 AM,FEDPRLAY,17  JEFF,0.98,55,54,25.22121,1.15,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,I,19301, 7:12 AM, 8:22 AM,FEDPRLAY,17  JEFF,0.68,38,36,25.22121,1.17,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,I,19302, 7:48 AM, 8:57 AM,FEDPRLAY,17  JEFF,0.68,38,37,25.22121,1.15,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19306, 3:39 PM, 4:44 PM,17  JEFF,FED P&R2,1.07,60,60,25.65114,1.08,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19307, 4:09 PM, 5:15 PM,17  JEFF,FED P&R2,0.89,50,49,25.65114,1.1,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19308, 4:39 PM, 5:43 PM,17  JEFF,FED P&R2,0.96,54,54,25.65114,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19309, 5:09 PM, 6:13 PM,17  JEFF,FED P&R2,0.73,41,41,25.65114,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19310, 5:39 PM, 6:42 PM,17  JEFF,FED P&R2,0.66,37,39,25.65114,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19306, 6:09 PM, 7:11 PM,17  JEFF,FED P&R2,0.39,22,24,25.65114,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
193,,EX,O,19308, 7:05 PM, 8:07 PM,17  JEFF,FED P&R2,0.2,11,15,25.65114,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
