47.51233412,-122.2555533,WATERS AVE S,S NORFOLK ST
47.66732042,-122.3675008,NW MARKET ST,8TH AVE NW
47.4955511,-122.4359085,SE BLK NUGGET RD,SE ISSAQUAH-FALL CIT
47.4955511,-122.4359085,24TH AVE S,S 223RD ST
47.70425102,-122.3205096,160TH AVE NE,NE 106TH ST
47.67441352,-122.2728476,NE 65TH ST,52ND AVE NE
47.4955511,-122.4359085,SOUTHCENTER PKWY,17500 BLOCK
47.4955511,-122.4359085,NE 85TH ST,160TH AVE NE
47.76429892,-122.315306,15TH AVE NE,NE PERKINS WAY
47.66721962,-122.274478,SAND PT WAY NE,NE 55TH ST
47.66720782,-122.2834793,NE 55TH ST,43RD AVE NE
47.58878092,-122.287779,LKSIDE AVE S,S DAY ST
47.58834002,-122.3829874,HARBOR AVE SW,CALIFORNIA WAY SW
47.55571752,-122.2720488,50TH AVE S,S HUDSON ST
